ur1919094	tas1x01	9
ur19642256	tng5x04	9
ur2467618	tng5x04	6
ur13258440	tng5x04	8
ur69149082	tng5x04	1
ur2845193	tng5x04	3
ur1994077	tng5x04	7
ur0278527	tng5x05	8
ur10762610	tng5x05	10
ur19569362	tng5x05	8
ur1994077	tng5x05	8
ur2366174	tng5x05	10
ur2467618	tng5x05	7
ur13977076	tng5x05	8
ur12426413	tng5x05	5
ur48211847	tng5x05	10
ur21091861	tng5x05	7
ur10251129	tng5x06	8
ur2744923	tng5x06	10
ur0278527	tng5x06	9
ur40753150	tng5x06	6
ur38525595	tng5x06	9
ur2467618	tng5x06	8
ur48260462	tng5x06	4
ur2483625	tng5x06	8
ur55512589	tng5x06	9
ur1994077	tng5x06	6
ur13977076	tng5x06	8
ur13977076	tng5x07	8
ur0278527	tng5x07	8
ur2467618	tng5x07	8
ur20809214	tng5x07	10
ur13977076	tng5x08	8
ur0278527	tng5x08	8
ur2467618	tng5x08	7
ur0635199	tng5x09	9
ur2467618	tng5x09	8
ur20798077	tng5x09	1
ur1994077	tng5x09	7
ur12426413	tng5x09	4
ur13977076	tng5x09	7
ur0278527	tng5x09	6
ur0278527	tng5x10	6
ur2467618	tng5x10	6
ur2483625	tng5x10	7
ur1994077	tng5x10	6
ur13977076	tng5x10	6
ur0278527	tng5x11	6
ur68219224	tng5x11	5
ur2467618	tng5x11	6
ur13977076	tng5x11	7
ur13977076	tng5x12	7
ur0278527	tng5x12	6
ur42177056	tng5x12	1
ur48260462	tng5x12	7
ur44160948	tng5x12	5
ur2467618	tng5x12	3
ur55325756	tng5x12	1
ur83144881	tng5x12	4
ur83483252	tng5x12	1
ur1994077	tng5x12	5
ur21080082	tng5x12	4
ur0278527	tng5x13	8
ur2483625	tng5x13	6
ur32620303	tng5x13	1
ur13977076	tng5x13	7
ur24780783	tng5x13	5
ur2467618	tng5x13	6
ur10762610	tng5x14	10
ur6273177	tng5x14	8
ur0278527	tng5x14	8
ur13977076	tng5x14	9
ur9938570	tng5x14	8
ur1994077	tng5x14	8
ur12426413	tng5x14	7
ur2309372	tng5x14	6
ur0278527	tng5x15	8
ur2467618	tng5x15	8
ur1994077	tng5x15	7
ur2483625	tng5x15	6
ur13977076	tng5x15	8
ur69915367	tng5x15	8
ur0278527	tng5x16	7
ur2467618	tng5x16	7
ur13977076	tng5x16	6
ur30040929	tng5x16	7
ur2483625	tng5x16	7
ur1994077	tng5x16	6
ur11432299	tng5x16	5
ur0247809	tng5x16	4
ur2467618	tng5x17	7
ur14985979	tng5x17	4
ur8625528	tng5x17	9
ur4572257	tng5x17	5
ur40753150	tng5x17	3
ur13977076	tng5x17	7
ur2366174	tng5x17	5
ur2483625	tng5x17	9
ur17347722	tng5x17	1
ur6392394	tng5x17	4
ur0278527	tng5x17	5
ur81313300	tng5x17	7
ur1994077	tng5x17	7
ur13258440	tng5x17	2
ur49626442	tng5x17	2
ur4457556	tng5x18	10
ur4178034	tng5x18	9
ur2063901	tng5x18	9
ur2366174	tng5x18	10
ur1994077	tng5x18	10
ur0278527	tng5x18	10
ur13977076	tng5x18	8
ur1604200	tng5x18	10
ur7202635	tng5x18	10
ur2467618	tng5x18	2
ur0156048	tng5x19	5
ur1957279	tng5x19	9
ur2366174	tng5x19	10
ur13977076	tng5x19	9
ur2483625	tng5x19	8
ur0278527	tng5x19	5
ur2467618	tng5x19	7
ur11587163	tng5x19	3
ur1994077	tng5x19	7
ur0278527	tng5x20	7
ur2467618	tng5x20	6
ur2483625	tng5x20	7
ur2366174	tng5x20	10
ur13977076	tng5x20	8
ur1679909	tng5x21	10
ur0278527	tng5x21	9
ur18845412	tng5x21	9
ur13977076	tng5x21	8
ur5058835	tng5x21	9
ur1994077	tng5x21	8
ur37161638	tng5x21	10
ur2467618	tng5x21	8
ur6391849	tng5x21	3
ur2366174	tng5x21	10
ur17860311	tng5x22	10
ur0278527	tng5x22	4
ur13977076	tng5x22	5
ur2467618	tng5x22	3
ur10762610	tng5x23	10
ur8003406	tng5x23	9
ur2467618	tng5x23	9
ur0278527	tng5x23	6
ur1994077	tng5x23	8
ur13977076	tng5x23	9
ur8146441	tng5x23	7
ur23129016	tng5x23	9
ur21885947	tng5x24	9
ur13977076	tng5x24	9
ur2467618	tng5x24	8
ur0611710	tng5x24	4
ur0278527	tng5x24	9
ur4487274	tng5x24	5
ur22741061	tng5x24	10
ur1994077	tng5x24	7
ur1419477	tng5x25	10
ur7354469	tng5x25	10
ur18784278	tng5x25	10
ur3274830	tng5x25	9
ur9274996	tng5x25	10
ur3547713	tng5x25	10
ur14509620	tng5x25	10
ur21254691	tng5x25	10
ur5906848	tng5x25	9
ur22056244	tng5x25	10
ur10762610	tng5x25	10
ur32615265	tng5x25	10
ur2562782	tng5x25	10
ur2467618	tng5x25	10
ur28798388	tng5x25	10
ur5368428	tng5x25	10
ur85037117	tng5x25	10
ur6055498	tng5x25	10
ur1826470	tng5x25	10
ur2366174	tng5x26	10
ur0278527	tng5x26	9
ur21198663	tng5x26	9
ur13977076	tng5x26	8
ur1994077	tng5x26	6
ur2483625	tng5x26	7
ur2467618	tng5x26	8
ur62651726	tng5x26	3
ur2366174	tng6x01	10
ur35793214	tng6x01	5
ur4572257	tng6x01	6
ur20002883	tng6x01	8
ur2483625	tng6x01	6
ur1994077	tng6x01	7
ur13977076	tng6x01	7
ur2467618	tng6x01	7
ur62651726	tng6x01	2
ur19774467	tng6x01	8
ur0278527	tng6x01	8
ur9938570	tng6x02	7
ur66409133	tng6x02	7
ur13977076	tng6x02	8
ur2467618	tng6x02	6
ur2483625	tng6x02	8
ur0278527	tng6x02	8
ur2467618	tng6x03	6
ur2376422	tng6x03	4
ur2366174	tng6x03	10
ur0278527	tng6x03	7
ur13977076	tng6x03	7
ur48260462	tng6x03	3
ur7316623	tng6x04	10
ur7736953	tng6x04	10
ur10762610	tng6x04	10
ur9938570	tng6x04	10
ur2467618	tng6x04	7
ur1994077	tng6x04	8
ur13977076	tng6x04	9
ur0278527	tng6x04	6
ur7736953	tng6x05	8
ur2467618	tng6x05	8
ur7748564	tng6x05	7
ur13977076	tng6x05	9
ur4572257	tng6x05	5
ur0278527	tng6x05	7
ur1994077	tng6x05	8
ur9938570	tng6x05	8
ur1656335	tng6x05	5
ur41701982	tng6x05	10
ur0278527	tng6x06	8
ur2467618	tng6x06	7
ur13977076	tng6x06	7
ur23104388	tng6x07	10
ur10762610	tng6x07	10
ur1994077	tng6x07	5
ur0278527	tng6x07	9
ur2366174	tng6x07	10
ur2467618	tng6x07	7
ur0570901	tng6x07	7
ur62768152	tng6x07	1
ur2483625	tng6x07	7
ur12879465	tng6x07	7
ur65109636	tng6x07	4
ur13977076	tng6x07	8
ur10762610	tng6x08	10
ur2366174	tng6x08	10
ur0278527	tng6x08	8
ur69915367	tng6x08	8
ur12879465	tng6x08	6
ur1994077	tng6x08	7
ur13977076	tng6x08	8
ur2467618	tng6x08	6
ur10762610	tng6x09	10
ur0278527	tng6x09	8
ur2366174	tng6x09	10
ur12879465	tng6x09	9
ur2467618	tng6x09	7
ur13977076	tng6x09	7
ur1234929	tng6x10	10
ur5807286	tng6x10	9
ur3447130	tng6x10	10
ur0735232	tng6x10	7
ur11732355	tng6x10	3
ur47654121	tng6x10	3
ur0278527	tng6x10	9
ur29054191	tng6x10	10
ur2467618	tng6x10	8
ur2483625	tng6x10	7
ur1994077	tng6x10	7
ur13977076	tng6x10	9
ur23772122	tng6x10	10
ur78787679	tng6x10	1
ur6458242	tng6x10	9
ur8151627	tng6x11	10
ur9916892	tng6x11	10
ur11394651	tng6x11	9
ur0278527	tng6x11	10
ur2467618	tng6x11	9
ur13977076	tng6x11	10
ur1994077	tng6x11	10
ur2483625	tng6x11	8
ur80894512	tng6x11	10
ur69915367	tng6x11	9
ur0278527	tng6x12	9
ur1234929	tng6x12	8
ur1994077	tng6x12	8
ur8247656	tng6x12	9
ur2366342	tng6x12	9
ur12879465	tng6x12	7
ur13977076	tng6x12	8
ur2467618	tng6x12	3
ur25094490	tng6x12	8
ur3056003	tng6x13	8
ur2467618	tng6x13	2
ur4572257	tng6x13	2
ur9938570	tng6x13	5
ur28626160	tng6x13	4
ur0278527	tng6x13	6
ur12879465	tng6x13	6
ur13977076	tng6x13	7
ur2366174	tng6x13	10
ur12237217	tng6x13	7
ur4572257	tng6x14	10
ur2467618	tng6x14	9
ur0278527	tng6x14	8
ur12879465	tng6x14	10
ur13977076	tng6x14	9
ur14812370	tng6x15	10
ur10251129	tng6x15	10
ur52017964	tng6x15	10
ur2467618	tng6x15	10
ur21128364	tng6x15	9
ur1994077	tng6x15	9
ur12879465	tng6x15	10
ur13977076	tng6x15	9
ur10695262	tng6x15	3
ur0278527	tng6x15	7
ur2467618	tng6x16	6
ur0278527	tng6x16	7
ur13977076	tng6x16	8
ur2366174	tng6x16	10
ur2467618	tng6x17	7
ur0278527	tng6x17	7
ur13977076	tng6x17	7
ur57277003	tng6x17	2
ur2366174	tng6x17	10
ur92205171	tng6x17	5
ur2366174	tng6x18	10
ur0278527	tng6x18	8
ur12426413	tng6x18	7
ur12879465	tng6x18	4
ur1994077	tng6x18	7
ur4383254	tng6x18	7
ur2467618	tng6x18	10
ur2483625	tng6x18	8
ur13258440	tng6x18	9
ur13977076	tng6x18	9
ur0278527	tng6x19	9
ur0735232	tng6x19	6
ur16536535	tng6x19	8
ur13977076	tng6x19	8
ur0247809	tng6x19	3
ur2467618	tng6x19	8
ur12879465	tng6x19	7
ur0582293	tng6x20	9
ur7480177	tng6x20	9
ur5368428	tng6x20	5
ur0278527	tng6x20	8
ur1994077	tng6x20	7
ur12879465	tng6x20	5
ur33264613	tng6x20	10
ur6512149	tng6x20	8
ur2467618	tng6x20	6
ur13977076	tng6x20	8
ur4331811	tng6x21	9
ur10621269	tng6x21	10
ur0278527	tng6x21	9
ur9938570	tng6x21	8
ur1994077	tng6x21	8
ur2467618	tng6x21	9
ur12879465	tng6x21	8
ur66409133	tng6x21	9
ur13977076	tng6x21	10
ur13258440	tng6x21	9
ur18595882	tng6x21	10
ur2744923	tng6x21	1
ur4331811	tng6x22	5
ur0278527	tng6x22	7
ur2366174	tng6x22	10
ur24674371	tng6x22	2
ur34344275	tng6x22	7
ur2467618	tng6x22	8
ur2483625	tng6x22	6
ur12879465	tng6x22	6
ur13977076	tng6x22	7
ur9938570	tng6x22	7
ur10762610	tng6x23	10
ur4331811	tng6x23	8
ur0278527	tng6x23	6
ur13977076	tng6x23	8
ur2483625	tng6x23	7
ur12879465	tng6x23	7
ur2467618	tng6x23	7
ur9938570	tng6x23	7
ur4331811	tng6x24	8
ur0278527	tng6x24	8
ur13977076	tng6x24	9
ur68178011	tng6x24	6
ur1994077	tng6x24	8
ur2467618	tng6x24	7
ur12879465	tng6x24	8
ur4383254	tng6x25	6
ur13977076	tng6x25	9
ur0278527	tng6x25	8
ur2483625	tng6x25	5
ur1994077	tng6x25	7
ur2467618	tng6x25	5
ur4572257	tng6x26	3
ur2467618	tng6x26	9
ur13977076	tng6x26	9
ur0278527	tng6x26	8
ur2366174	tng6x26	10
ur11732355	tng6x26	5
ur1994077	tng6x26	6
ur2467618	tng7x01	9
ur2366174	tng7x01	10
ur0611710	tng7x01	3
ur2376422	tng7x01	5
ur13977076	tng7x01	9
ur0278527	tng7x01	9
ur1994077	tng7x01	7
ur19829410	tng7x01	8
ur13258440	tng7x01	4
ur13977076	tng7x02	7
ur9938570	tng7x02	6
ur2467618	tng7x02	7
ur0278527	tng7x02	7
ur0278527	tng7x03	6
ur19569362	tng7x03	3
ur2483625	tng7x03	5
ur1994077	tng7x03	5
ur13977076	tng7x03	6
ur2467618	tng7x03	6
ur13977076	tng7x04	8
ur2366174	tng7x04	10
ur2467618	tng7x04	7
ur1994077	tng7x04	7
ur0278527	tng7x04	8
ur9096041	tng7x04	8
ur0278527	tng7x05	8
ur13977076	tng7x05	8
ur2366174	tng7x05	10
ur1994077	tng7x05	5
ur2467618	tng7x05	7
ur2467618	tng7x06	8
ur0278527	tng7x06	8
ur13977076	tng7x06	8
ur3584481	tng7x07	8
ur63255990	tng7x07	10
ur13977076	tng7x07	7
ur0278527	tng7x07	8
ur0105327	tng7x07	1
ur32338226	tng7x07	10
ur2467618	tng7x07	8
ur22324271	tng7x07	8
ur13258440	tng7x07	8
ur0278527	tng7x08	8
ur13977076	tng7x08	8
ur1994077	tng7x08	7
ur2467618	tng7x08	9
ur13977076	tng7x09	6
ur2467618	tng7x09	3
ur36947098	tng7x09	1
ur0278527	tng7x09	6
ur2483625	tng7x09	6
ur92275636	tng7x09	2
ur1994077	tng7x09	6
ur9508143	tng7x09	7
ur33264613	tng7x09	7
ur0278527	tng7x10	9
ur2366174	tng7x10	10
ur13977076	tng7x10	7
ur1994077	tng7x10	7
ur2467618	tng7x10	8
ur13977076	tng7x11	9
ur0278527	tng7x11	9
ur2467618	tng7x11	4
ur66409133	tng7x11	8
ur1627197	tng7x11	5
ur24931284	tng7x11	10
ur3056003	tng7x11	5
ur1994077	tng7x11	7
ur3056003	tng7x12	10
ur66409133	tng7x12	8
ur52413412	tng7x12	5
ur2467618	tng7x12	8
ur13977076	tng7x12	8
ur0278527	tng7x12	8
ur13258440	tng7x12	5
ur1994077	tng7x12	9
ur2467618	tng7x13	8
ur59176444	tng7x13	2
ur13977076	tng7x13	6
ur0280697	tng7x13	3
ur0278527	tng7x13	6
ur12426413	tng7x13	5
ur2483625	tng7x13	8
ur70569876	tng7x13	6
ur6385581	tng7x14	1
ur5021319	tng7x14	1
ur14302383	tng7x14	1
ur19569362	tng7x14	2
ur13977076	tng7x14	5
ur1244559	tng7x14	7
ur11279785	tng7x14	10
ur2467618	tng7x14	2
ur27854953	tng7x14	1
ur2366174	tng7x14	10
ur48260462	tng7x14	7
ur65243464	tng7x14	5
ur68178011	tng7x14	7
ur0278527	tng7x14	6
ur1994077	tng7x14	4
ur11365974	tng7x14	10
ur0278527	tng7x15	8
ur10762610	tng7x15	10
ur52017964	tng7x15	10
ur2467618	tng7x15	9
ur22761455	tng7x15	10
ur1994077	tng7x15	9
ur13977076	tng7x15	9
ur42756299	tng7x15	1
ur13977076	tng7x16	8
ur9735007	tng7x16	7
ur2467618	tng7x16	8
ur2366174	tng7x16	10
ur0278527	tng7x16	9
ur1604200	tng7x16	6
ur0278527	tng7x17	4
ur1915548	tng7x17	8
ur7486579	tng7x17	8
ur4572257	tng7x17	3
ur12044919	tng7x17	4
ur4040638	tng7x17	4
ur19569362	tng7x17	2
ur68178011	tng7x17	3
ur0859635	tng7x17	2
ur12129387	tng7x17	7
ur2467618	tng7x17	5
ur48260462	tng7x17	6
ur13977076	tng7x17	7
ur19569362	tng7x18	4
ur13977076	tng7x18	6
ur0236717	tng7x18	4
ur0278527	tng7x18	7
ur32027655	tng7x18	4
ur2467618	tng7x18	4
ur17109717	tng7x19	2
ur10885539	tng7x19	10
ur2366174	tng7x19	10
ur0278527	tng7x19	5
ur2467618	tng7x19	7
ur55050626	tng7x19	1
ur21198663	tng7x19	8
ur13977076	tng7x19	7
ur37757047	tng7x19	9
ur56207267	tng7x19	9
ur23621284	tng7x19	9
ur44431822	tng7x19	10
ur2483625	tng7x19	5
ur0236717	tng7x20	5
ur29886727	tng7x20	1
ur48454086	tng7x20	3
ur2467618	tng7x20	2
ur0278527	tng7x20	5
ur8852823	tng7x20	8
ur4040638	tng7x20	5
ur42485267	tng7x20	5
ur2483625	tng7x20	9
ur13977076	tng7x20	6
ur0278527	tng7x21	7
ur2467618	tng7x21	5
ur45073667	tng7x21	9
ur13977076	tng7x21	6
ur0278527	tng7x22	7
ur2467618	tng7x22	7
ur2483625	tng7x22	6
ur13977076	tng7x22	7
ur0278527	tng7x23	8
ur4040638	tng7x23	1
ur10762610	tng7x23	3
ur2467618	tng7x23	3
ur13977076	tng7x23	5
ur2483625	tng7x23	4
ur19569362	tng7x23	7
ur58246513	tng7x23	5
ur19569362	tng7x24	9
ur23258208	tng7x24	4
ur0278527	tng7x24	8
ur13977076	tng7x24	9
ur2483625	tng7x24	8
ur2467618	tng7x24	7
ur2087791	tng7x25	10
ur4886345	tng7x25	10
ur0134618	tng7x25	10
ur0144911	tng7x25	8
ur7645637	tng7x25	10
ur0295541	tng7x25	9
ur2724485	tng7x25	10
ur0369700	tng7x25	10
ur1367786	tng7x25	10
ur0174426	tng7x25	9
ur7123315	tng7x25	10
ur10762610	tng7x25	10
ur4458210	tng7x25	9
ur15327507	tng7x25	9
ur0250655	tng7x25	10
ur0298160	tng7x25	8
ur2183600	tng7x25	9
ur2183600	tng7x25	9
ur75531291	tng7x25	10
ur18008241	tng7x25	10
ur2467618	tng7x25	7
ur13977076	tng7x25	10
ur0342623	tos0x01	7
ur4067661	tos0x01	8
ur6207631	tos0x01	7
ur1162550	tos0x01	8
ur1530907	tos0x01	10
ur3274830	tos0x01	8
ur13993997	tos0x01	8
ur1559834	tos0x01	10
ur13022713	tos0x01	10
ur2610246	tos0x01	10
ur2467618	tos0x01	9
ur38397624	tos0x01	9
ur6105284	tos0x01	9
ur2707735	tos0x01	8
ur13977076	tos0x01	8
ur2183600	tos0x01	7
ur0493442	tos0x01	10
ur2366174	tos0x01	10
ur2950235	tos0x01	8
ur1717743	tos0x01	8
ur6207631	tos1x01	7
ur5156288	tos1x01	8
ur12371785	tos1x01	6
ur9096041	tos1x01	8
ur2181355	tos1x01	9
ur2707735	tos1x01	7
ur70232234	tos1x01	7
ur15881532	tos1x01	5
ur0278527	tos1x01	8
ur0119773	tos1x01	6
ur16517420	tos1x01	6
ur24564507	tos1x01	9
ur19278556	tos1x01	9
ur13977076	tos1x01	8
ur68112294	tos1x01	8
ur23233649	tos1x01	9
ur2467618	tos1x01	7
ur2483625	tos1x01	5
ur0968021	tos1x01	5
ur40296555	tos1x01	6
ur9938570	tos1x01	7
ur35635716	tos1x01	7
ur5946448	tos1x01	7
ur6207631	tos1x02	7
ur5156288	tos1x02	8
ur2810983	tos1x02	7
ur13977076	tos1x02	9
ur0278527	tos1x02	7
ur10507168	tos1x02	10
ur70232234	tos1x02	7
ur2707735	tos1x02	7
ur2467618	tos1x02	5
ur17868603	tos1x02	5
ur32403035	tos1x02	7
ur2483625	tos1x02	5
ur35635716	tos1x02	8
ur9938570	tos1x02	8
ur0968021	tos1x02	2
ur68112294	tos1x02	8
ur43992346	tos1x02	7
ur9380098	tos1x02	7
ur0453228	tos1x02	5
ur6207631	tos1x03	8
ur5156288	tos1x03	10
ur0872844	tos1x03	10
ur7383416	tos1x03	10
ur1994077	tos1x03	8
ur2483625	tos1x03	8
ur2183600	tos1x03	8
ur3270789	tos1x03	7
ur15881532	tos1x03	9
ur2366174	tos1x03	10
ur16517420	tos1x03	7
ur19723088	tos1x03	10
ur1850993	tos1x03	9
ur21885947	tos1x03	10
ur2183600	tos1x03	8
ur13977076	tos1x03	8
ur15079528	tos1x03	8
ur68112294	tos1x03	7
ur23233649	tos1x03	7
ur74931296	tos1x03	10
ur70232234	tos1x03	9
ur6207631	tos1x04	9
ur5156288	tos1x04	8
ur4132855	tos1x04	10
ur2707735	tos1x04	7
ur6822728	tos1x04	10
ur2467618	tos1x04	9
ur1994077	tos1x04	8
ur0278527	tos1x04	8
ur70232234	tos1x04	8
ur0968021	tos1x04	7
ur68112294	tos1x04	9
ur35635716	tos1x04	9
ur13977076	tos1x04	8
ur6207631	tos1x05	8
ur11015875	tos1x05	9
ur4844615	tos1x05	9
ur11394651	tos1x05	9
ur0453068	tos1x05	9
ur1994077	tos1x05	8
ur0278527	tos1x05	7
ur5156288	tos1x05	10
ur45020579	tos1x05	5
ur35635716	tos1x05	8
ur13977076	tos1x05	8
ur2707735	tos1x05	8
ur68112294	tos1x05	8
ur70232234	tos1x05	7
ur0453228	tos1x05	8
ur5946448	tos1x05	8
ur62685107	tos1x05	10
ur9938570	tos1x05	9
ur2467618	tos1x05	6
ur0968021	tos1x05	2
ur11966504	tos1x05	8
ur6207631	tos1x06	6
ur13022713	tos1x06	6
ur5156288	tos1x06	8
ur0278527	tos1x06	5
ur67809669	tos1x06	1
ur70232234	tos1x06	3
ur2467618	tos1x06	7
ur13977076	tos1x06	8
ur2707735	tos1x06	8
ur9938570	tos1x06	6
ur35635716	tos1x06	8
ur0968021	tos1x06	5
ur68112294	tos1x06	6
ur1994077	tos1x06	6
ur10762610	tos1x06	7
ur6207631	tos1x07	8
ur5156288	tos1x07	9
ur2467618	tos1x07	8
ur16595919	tos1x07	9
ur9938570	tos1x07	7
ur2483625	tos1x07	6
ur6414077	tos1x07	9
ur0278527	tos1x07	8
ur12371785	tos1x07	10
ur5946448	tos1x07	7
ur0968021	tos1x07	7
ur35635716	tos1x07	8
ur13977076	tos1x07	7
ur2707735	tos1x07	7
ur9380098	tos1x07	6
ur2810983	tos1x07	8
ur70232234	tos1x07	7
ur19672774	tos1x07	5
ur36873093	tos1x07	7
ur68112294	tos1x07	7
ur2707735	tos1x08	7
ur5156288	tos1x08	10
ur2467618	tos1x08	7
ur14586238	tos1x08	6
ur13977076	tos1x08	7
ur6207631	tos1x08	6
ur36873093	tos1x08	3
ur0278527	tos1x08	7
ur1530907	tos1x08	10
ur49472650	tos1x08	4
ur0453228	tos1x08	7
ur6822728	tos1x08	5
ur83144881	tos1x08	9
ur70232234	tos1x08	5
ur68112294	tos1x08	7
ur0968021	tos1x08	8
ur2483625	tos1x08	6
ur65243464	tos1x08	8
ur35635716	tos1x08	8
ur6207631	tos1x09	7
ur5156288	tos1x09	9
ur5306299	tos1x09	8
ur11394651	tos1x09	8
ur9938570	tos1x09	8
ur0598319	tos1x09	8
ur0278527	tos1x09	8
ur2467618	tos1x09	8
ur2366174	tos1x09	10
ur35635716	tos1x09	7
ur4067661	tos1x09	7
ur2707735	tos1x09	8
ur9380098	tos1x09	2
ur2483625	tos1x09	6
ur83144881	tos1x09	10
ur70232234	tos1x09	7
ur68112294	tos1x09	6
ur60043153	tos1x09	7
ur13977076	tos1x09	7
ur7379242	tos1x09	8
ur40296555	tos1x09	8
ur0968021	tos1x09	4
ur3824745	tos1x10	9
